season,ncaa_division,ncaa_division_formatted,team_conference_name,team_id,school_name,sport_id,school_id,url
2025,1,I,Big Ten,593994,Ohio St.,MLA,518,https://ohiostatebuckeyes.com/sports/mens-lacrosse
2025,1,I,Big Ten,593997,Penn St.,MLA,539,https://gopsusports.com/sports/mens-lacrosse
2025,1,I,Ivy League,593999,Penn,MLA,540,https://pennathletics.com/sports/mens-lacrosse
2025,1,I,Big East,594001,Providence,MLA,556,https://friars.com/sports/mens-lacrosse
2025,1,I,MAAC,594003,Quinnipiac,MLA,562,https://gobobcats.com/sports/mens-lacrosse
2025,1,I,Atlantic 10,594005,Richmond,MLA,575,https://richmondspiders.com/sports/mens-lacrosse
2025,1,I,NEC,594007,Robert Morris,MLA,579,https://rmucolonials.com/sports/mens-lacrosse
2025,1,I,Big Ten,594009,Rutgers,MLA,587,https://scarletknights.com/sports/mens-lacrosse
2025,1,I,Big East,594011,St. John's (NY),MLA,603,https://redstormsports.com/sports/mens-lacrosse
2025,1,I,MAAC,594012,Siena,MLA,639,https://sienasaints.com/sports/mens-lacrosse
2025,1,I,CAA,594015,Stony Brook,MLA,683,https://stonybrookathletics.com/sports/mens-lacrosse
2025,1,I,ACC,594017,Syracuse,MLA,688,https://cuse.com/sports/mens-lacrosse
2025,1,I,ASUN,594020,Air Force,MLA,721,https://goairforcefalcons.com/sports/mens-lacrosse
2025,1,I,Patriot,594022,Army West Point,MLA,725,https://goarmywestpoint.com/sports/mens-lacrosse
2025,1,I,Patriot,594025,Navy,MLA,726,https://navysports.com/sports/mens-lacrosse
2025,1,I,America East,594027,Vermont,MLA,738,https://uvmathletics.com/sports/mens-lacrosse
2025,1,I,Big East,594029,Villanova,MLA,739,https://villanova.com/sports/mens-lacrosse
2025,1,I,NEC,594032,VMI,MLA,741,https://vmikeydets.com/sports/mens-lacrosse
2025,1,I,ACC,594033,Virginia,MLA,746,https://virginiasports.com/sports/mlax/
2025,1,I,NEC,594036,Wagner,MLA,748,https://wagnerathletics.com/sports/mens-lacrosse
2025,1,I,Ivy League,594037,Yale,MLA,813,https://yalebulldogs.com/sports/mens-lacrosse
2025,1,I,Atlantic 10,594040,High Point,MLA,19651,https://highpointpanthers.com/sports/mens-lacrosse
2025,1,I,MAAC,594042,Merrimack,MLA,410,https://merrimackathletics.com/sports/mens-lacrosse
2025,1,I,ASUN,594044,Queens (NC),MLA,11504,https://queensathletics.com/sports/mens-lacrosse
2025,1,I,NEC,594048,Le Moyne,MLA,349,https://lemoynedolphins.com/sports/mens-lacrosse
2025,1,I,ASUN,594051,Utah,MLA,732,https://utahutes.com/sports/mens-lacrosse
2025,1,I,America East,594053,UAlbany,MLA,14,https://ualbanysports.com/sports/mens-lacrosse
2025,1,I,Big East,594056,Georgetown,MLA,251,https://guhoyas.com/sports/mens-lacrosse
2025,1,I,Patriot,594058,Lehigh,MLA,352,https://lehighsports.com/sports/mens-lacrosse
2025,1,I,Big Ten,594060,Michigan,MLA,418,https://mgoblue.com/sports/mens-lacrosse
2025,1,I,ACC,594063,Notre Dame,MLA,513,https://fightingirish.com/sports/mlax/
2025,1,I,Ivy League,594066,Princeton,MLA,554,https://goprincetontigers.com/sports/mens-lacrosse
2025,1,I,MAAC,594068,Sacred Heart,MLA,590,https://sacredheartpioneers.com/sports/mens-lacrosse
2025,1,I,Atlantic 10,594069,Saint Joseph's,MLA,606,https://sjuhawks.com/sports/mens-lacrosse
2025,1,I,CAA,594071,Towson,MLA,711,https://towsontigers.com/sports/mens-lacrosse
2025,1,I,NEC,594235,Mercyhurst,MLA,408,https://hurstathletics.com/sports/mens-lacrosse
2025,1,I,MAAC,594940,Iona,MLA,310,https://ionagaels.com/sports/mens-lacrosse
2025,2,II,CACC,594073,Holy Family,MLA,1126,https://holyfamilyathletics.com/sports/mens-lacrosse
2025,2,II,G-MAC,594076,Tiffin,MLA,1403,https://gotiffin.com/sports/mens-lacrosse
2025,2,II,NE10,594078,Bentley,MLA,56,https://bentleyfalcons.com/sports/mens-lacrosse
2025,2,II,G-MAC,594081,Davis & Elkins,MLA,174,https://decsports.com/sports/mens-lacrosse
2025,2,II,ECC,594083,Dist. Columbia,MLA,186,https://dufirehawks.com/sports/mens-lacrosse
2025,2,II,Sunshine State,594085,Florida Tech,MLA,230,https://fitathletics.com/sports/mens-lacrosse
2025,2,II,Sunshine State,594087,Fla. Southern,MLA,233,https://flsouthern.com/sports/mens-lacrosse
2025,2,II,NE10,594089,Franklin Pierce,MLA,241,https://athletics.franklinpierce.edu/sports/mens-lacrosse
2025,2,II,GLVC,594091,UIndy,MLA,309,https://uindygreyhounds.com/sports/mens-lacrosse
2025,2,II,GLVC,594094,Maryville (MO),MLA,395,https://maryvillesaints.com/sports/mens-lacrosse
2025,2,II,ECC,594096,Molloy,MLA,437,https://gomolloy.com/sports/mens-lacrosse
2025,2,II,NE10,594099,Southern N.H.,MLA,468,https://snhupenmen.com/sports/mens-lacrosse
2025,2,II,NE10,594102,Pace,MLA,533,https://pacesetters.com/sports/mens-lacrosse
2025,2,II,Sunshine State,594105,Rollins,MLA,584,https://rollinssports.com/sports/mens-lacrosse
2025,2,II,SAC,594107,Anderson (SC),MLA,13028,https://autrojans.com/sports/mens-lacrosse
2025,2,II,G-MAC,594109,Wheeling,MLA,12799,https://wheelingathletics.com/sports/mens-lacrosse
2025,2,II,CACC,594111,Caldwell,MLA,995,https://cougars.caldwell.edu/sports/mens-lacrosse
2025,2,II,G-MAC,594114,Davenport,MLA,30221,https://davenportathletics.com/sports/mens-lacrosse
2025,2,II,SAC,594117,Catawba,MLA,1001,https://catawbaindians.com/sports/mens-lacrosse
2025,2,II,SAC,594118,Coker,MLA,1023,https://gocobras.com/sports/mens-lacrosse
2025,2,II,SAC,594121,Limestone,MLA,1174,https://limestonesaints.com/sports/mens-lacrosse
2025,2,II,SAC,594123,Lincoln Memorial,MLA,1176,https://lmurailsplitters.com/sports/mens-lacrosse
2025,2,II,SAC,594125,Mars Hill,MLA,1199,https://mhulions.com/sports/mens-lacrosse
2025,2,II,CACC,594127,Post,MLA,1318,https://posteagles.com/sports/mens-lacrosse
2025,2,II,GLVC,594130,Rockhurst,MLA,1328,https://rockhursthawks.com/sports/mens-lacrosse
2025,2,II,ECC,594134,St. Thomas Aquinas,MLA,1348,https://staspartans.com/sports/mens-lacrosse
2025,2,II,SAC,594136,Wingate,MLA,1462,https://wingatebulldogs.com/sports/mens-lacrosse
2025,2,II,Conference Carolinas,594138,Belmont Abbey,MLA,2683,https://belmontabbeycrusaders.com/sports/mens-lacrosse
2025,2,II,G-MAC,594143,Lake Erie,MLA,2746,https://lakeeriestorm.com/sports/mens-lacrosse
2025,2,II,Conference Carolinas,594145,Chowan,MLA,8875,https://chowanathletics.com/sports/mens-lacrosse
2025,2,II,CACC,594147,Dominican (NY),MLA,8956,https://dominicanchargers.com/sports/mens-lacrosse
2025,2,II,CACC,594149,Georgian Court,MLA,9004,https://gculions.com/sports/mens-lacrosse
2025,2,II,Conference Carolinas,594151,North Greenville,MLA,9223,https://ngcathletics.com/sports/mens-lacrosse
2025,2,II,SAC,594153,Tusculum,MLA,12830,https://tusculumpioneers.com/sports/mens-lacrosse
2025,2,II,Conference Carolinas,594155,Lees-McRae,MLA,13302,https://leesmcraeathletics.com/sports/mens-lacrosse
2025,2,II,Sunshine State,594157,Lynn,MLA,20794,https://lynnfightingknights.com/sports/mens-lacrosse
2025,2,II,G-MAC,594159,Seton Hill,MLA,30063,https://shugriffins.com/sports/mens-lacrosse
2025,2,II,G-MAC,594161,Walsh,MLA,30141,https://walshcavaliers.com/sports/mens-lacrosse
2025,2,II,ECC,594163,Roberts Wesleyan,MLA,30150,https://robertswesleyanathletics.com/sports/mens-lacrosse
2025,2,II,Conference Carolinas,594165,Shorter,MLA,30151,https://shortersports.com/sports/mens-lacrosse
2025,2,II,Conference Carolinas,594168,Young Harris,MLA,30154,https://yhcmountainlions.com/sports/mens-lacrosse
2025,2,II,Conference Carolinas,594170,Emmanuel (GA),MLA,30193,https://emmanuellions.com/sports/mens-lacrosse
2025,2,II,RMAC,594172,Westminster (UT),MLA,30209,https://westminstergriffins.com/sports/mens-lacrosse
2025,2,II,Peach Belt,594174,Montevallo,MLA,1238,https://montevallofalcons.com/sports/mens-lacrosse
2025,2,II,Sunshine State,594176,Palm Beach Atl.,MLA,30045,https://pbusailfish.com/sports/mens-lacrosse
2025,2,II,Sunshine State,594178,Embry-Riddle (FL),MLA,9680,https://eruathletics.com/sports/mens-lacrosse
2025,2,II,CACC,594180,Wilmington (DE),MLA,1460,https://wilmingtonwildcats.com/sports/mens-lacrosse
2025,2,II,SAC,594183,Newberry,MLA,1257,https://newberrywolves.com/sports/mens-lacrosse
2025,2,II,CACC,594185,Felician,MLA,23157,https://feliciangoldenfalcons.com/sports/mens-lacrosse
2025,2,II,ECC,594187,Frostburg St.,MLA,243,https://frostburgathletics.com/sports/mens-lacrosse
2025,2,II,Peach Belt,594190,Lander,MLA,1167,https://landerbearcats.com/sports/mens-lacrosse
2025,2,II,Conference Carolinas,594192,Barton,MLA,15646,https://bartonbulldogs.com/sports/mens-lacrosse
2025,2,II,Peach Belt,594194,Alabama Huntsville,MLA,10,https://uahchargers.com/sports/mens-lacrosse
2025,2,II,NE10,594196,American Int'l,MLA,22,https://aicyellowjackets.com/sports/mens-lacrosse
2025,2,II,NE10,594199,Assumption,MLA,36,https://assumptionathletics.com/sports/mens-lacrosse
2025,2,II,NE10,594201,St. Anselm,MLA,593,https://anselmhawks.com/sports/mens-lacrosse
2025,2,II,Sunshine State,594204,Saint Leo,MLA,608,https://saintleoathletics.com/sports/mens-lacrosse
2025,2,II,NE10,594207,Saint Michael's,MLA,613,https://purpleknights.com/sports/mens-lacrosse
2025,2,II,RMAC,594209,Adams St.,MLA,929,https://adamsstatesports.com/sports/mens-lacrosse
2025,2,II,GLVC,594211,Quincy,MLA,561,https://quincyhawks.com/sports/mens-lacrosse
2025,2,II,ECC,594214,D'Youville,MLA,1059,https://dysaints.com/sports/mens-lacrosse
2025,2,II,Peach Belt,594216,Flagler,MLA,30092,https://flaglersaints.com/sports/mens-lacrosse
2025,2,II,G-MAC,594218,Malone,MLA,30137,https://malonepioneers.com/sports/mens-lacrosse
2025,2,II,CACC,594220,Bridgeport,MLA,74,https://bridgeportathletics.com/sports/mens-lacrosse
2025,2,II,G-MAC,594222,Thomas More,MLA,1402,https://thomasmoresaints.com/sports/mens-lacrosse
2025,2,II,RMAC,594224,CUI,MLA,30199,https://cuieagles.com/sports/mens-lacrosse
2025,2,II,DII Independent,594226,Virginia St.,MLA,743,https://vstrojans.com/sports/mens-lacrosse
2025,2,II,RMAC,594228,Dominican (CA),MLA,30118,https://dominicanguinpenguins.com/sports/mens-lacrosse
2025,2,II,GLVC,594231,William Jewell,MLA,30120,https://williamjewellcardinals.com/sports/mens-lacrosse
2025,2,II,ECC,594233,Mercy,MLA,407,https://mercyathletics.com/sports/mens-lacrosse
2025,2,II,GLVC,594237,Lewis,MLA,354,https://lewisflyers.com/sports/mens-lacrosse
2025,2,II,SAC,594239,Lenoir-Rhyne,MLA,1170,https://lrbears.com/sports/mens-lacrosse
2025,2,II,Conference Carolinas,594241,Mount Olive,MLA,1245,https://mtathletics.com/sports/mens-lacrosse
2025,2,II,RMAC,594244,Colorado Mesa,MLA,11416,https://gomavericks.com/sports/mens-lacrosse
2025,2,II,CACC,594245,Chestnut Hill,MLA,21323,https://chcgriffins.com/sports/mens-lacrosse
2025,2,II,NE10,594247,Adelphi,MLA,3,https://aupanthers.com/sports/mens-lacrosse
2025,2,II,Sunshine State,594250,Tampa,MLA,689,https://gotampa.com/sports/mens-lacrosse
2025,2,II,SAC,594942,Emory & Henry,MLA,216,https://ehwasps.com/sports/mens-lacrosse
2025,2,II,G-MAC,594943,Northwood,MLA,510,https://northwoodtimberwolves.com/sports/mens-lacrosse
2025,3,III,PAC,594253,Saint Vincent,MLA,30064,https://saintvincentbearcats.com/sports/mens-lacrosse
2025,3,III,SUNYAC,594258,SUNY Morrisville,MLA,30067,https://sunymorrisvilleathletics.com/sports/mens-lacrosse
2025,3,III,PAC,594260,Franciscan,MLA,30069,https://franciscanathletics.com/sports/mens-lacrosse
2025,3,III,North Atlantic,594262,SUNY Cobleskill ,MLA,30083,https://cobleskillathletics.com/sports/mens-lacrosse
2025,3,III,USA South,594263,Southern Va.,MLA,30164,https://southernvirginiaknights.com/sports/mens-lacrosse
2025,3,III,SUNYAC,594266,SUNY Canton,MLA,30165,https://sunycantonathletics.com/sports/mens-lacrosse
2025,3,III,United East,594268,Bryn Athyn,MLA,30188,https://brynathynathletics.com/sports/mens-lacrosse
2025,3,III,Michigan Intercol. Ath. Assn.,594269,Adrian,MLA,4,https://adrianathletics.com/sports/mens-lacrosse
2025,3,III,Michigan Intercol. Ath. Assn.,594271,Albion,MLA,15,https://albionathletics.com/sports/mens-lacrosse
2025,3,III,MAC Commonwealth,594273,Albright,MLA,16,https://albrightathletics.com/sports/mens-lacrosse
2025,3,III,Empire 8,594275,Alfred,MLA,18,https://alfredathletics.com/sports/mens-lacrosse
2025,3,III,MAC Freedom,594277,DeSales,MLA,20,https://desalesathletics.com/sports/mens-lacrosse
2025,3,III,Michigan Intercol. Ath. Assn.,594279,Alma,MLA,21,https://almaathletics.com/sports/mens-lacrosse
2025,3,III,NESCAC,594281,Amherst,MLA,24,https://amherstathletics.com/sports/mens-lacrosse
2025,3,III,Great Northeast,594284,Anna Maria,MLA,26,https://annamariaathletics.com/sports/mens-lacrosse
2025,3,III,CCIW,594286,Augustana (IL),MLA,40,https://augustana(il)athletics.com/sports/mens-lacrosse
2025,3,III,OAC,594288,Baldwin Wallace,MLA,46,https://baldwinwallaceathletics.com/sports/mens-lacrosse
2025,3,III,NESCAC,594290,Bates,MLA,50,https://batesathletics.com/sports/mens-lacrosse
2025,3,III,NACC,594292,Beloit,MLA,53,https://beloitathletics.com/sports/mens-lacrosse
2025,3,III,PAC,594295,Bethany (WV),MLA,59,https://bethany(wv)athletics.com/sports/mens-lacrosse
2025,3,III,NESCAC,594297,Bowdoin,MLA,69,https://bowdoinathletics.com/sports/mens-lacrosse
2025,3,III,ODAC,594299,Bridgewater (VA),MLA,75,https://bridgewater(va)athletics.com/sports/mens-lacrosse
2025,3,III,Empire 8,594301,SUNY Brockport,MLA,78,https://sunybrockportathletics.com/sports/mens-lacrosse
2025,3,III,Michigan Intercol. Ath. Assn.,594303,Calvin,MLA,114,https://calvinathletics.com/sports/mens-lacrosse
2025,3,III,OAC,594305,Capital,MLA,117,https://capitalathletics.com/sports/mens-lacrosse
2025,3,III,CCIW,594307,Carroll (WI),MLA,120,https://carroll(wi)athletics.com/sports/mens-lacrosse
2025,3,III,CCIW,594310,Carthage,MLA,121,https://carthageathletics.com/sports/mens-lacrosse
2025,3,III,Little East,594313,VTSU Castleton,MLA,123,https://vtsucastletonathletics.com/sports/mens-lacrosse
2025,3,III,Landmark,594315,Catholic,MLA,124,https://catholicathletics.com/sports/mens-lacrosse
2025,3,III,CLC,594317,Chris. Newport,MLA,139,https://chrisnewportathletics.com/sports/mens-lacrosse
2025,3,III,NEWMAC,594320,Clark (MA),MLA,145,https://clark(ma)athletics.com/sports/mens-lacrosse
2025,3,III,Liberty League,594323,Clarkson,MLA,146,https://clarksonathletics.com/sports/mens-lacrosse
2025,3,III,NESCAC,594326,Colby,MLA,151,https://colbyathletics.com/sports/mens-lacrosse
2025,3,III,DIII Independent,594328,Colorado Col.,MLA,154,https://coloradocollegetigers.com/sports/mens-lacrosse
2025,3,III,NESCAC,594332,Connecticut Col.,MLA,163,https://connecticutcolathletics.com/sports/mens-lacrosse
2025,3,III,NACC,594335,Cornell College,MLA,166,https://cornellcollegeathletics.com/sports/mens-lacrosse
2025,3,III,SUNYAC,594337,Cortland,MLA,168,https://cortlandathletics.com/sports/mens-lacrosse
2025,3,III,CNE,594340,Curry,MLA,170,https://curryathletics.com/sports/mens-lacrosse
2025,3,III,NCAC,594342,DePauw,MLA,177,https://depauwathletics.com/sports/mens-lacrosse
2025,3,III,MAC Freedom,594344,Delaware Valley,MLA,179,https://delawarevalleyathletics.com/sports/mens-lacrosse
2025,3,III,Landmark,594346,Drew,MLA,190,https://drewathletics.com/sports/mens-lacrosse
2025,3,III,NACC,594348,Dubuque,MLA,192,https://dbqspartans.com/sports/mens-lacrosse
2025,3,III,Little East,594350,Eastern Conn. St.,MLA,200,https://easternconnstathletics.com/sports/mens-lacrosse
2025,3,III,Landmark,594352,Elizabethtown,MLA,211,https://elizabethtownathletics.com/sports/mens-lacrosse
2025,3,III,CCIW,594354,Elmhurst,MLA,212,https://elmhurstathletics.com/sports/mens-lacrosse
2025,3,III,NEWMAC,594357,Emerson,MLA,214,https://emersonathletics.com/sports/mens-lacrosse
2025,3,III,Great Northeast,594358,Emmanuel (MA),MLA,215,https://emmanuel(ma)athletics.com/sports/mens-lacrosse
2025,3,III,MAC Freedom,594360,FDU-Florham,MLA,221,https://fduflorhamathletics.com/sports/mens-lacrosse
2025,3,III,Centennial,594363,Franklin & Marshall,MLA,239,https://franklin&marshallathletics.com/sports/mens-lacrosse
2025,3,III,Centennial,594366,Gettysburg,MLA,258,https://gettysburgathletics.com/sports/mens-lacrosse
2025,3,III,USA South,594369,Greensboro,MLA,263,https://greensboroathletics.com/sports/mens-lacrosse
2025,3,III,NESCAC,594371,Hamilton,MLA,267,https://hamiltonathletics.com/sports/mens-lacrosse
2025,3,III,ODAC,594374,Hampden-Sydney,MLA,269,https://hsctigers.com/sports/mens-lacrosse
2025,3,III,Empire 8,594377,Hartwick,MLA,273,https://hartwickathletics.com/sports/mens-lacrosse
2025,3,III,Centennial,594378,Haverford,MLA,276,https://haverfordathletics.com/sports/mens-lacrosse
2025,3,III,OAC,594381,Heidelberg,MLA,278,https://heidelbergathletics.com/sports/mens-lacrosse
2025,3,III,NCAC,594383,Hiram,MLA,281,https://hiramterriers.com/sports/mens-lacrosse
2025,3,III,NACC,594385,Benedictine (IL),MLA,296,https://ben-eagles.com/sports/mens-lacrosse
2025,3,III,Atlantic East,594387,Immaculata,MLA,303,https://immaculataathletics.com/sports/mens-lacrosse
2025,3,III,Liberty League,594389,Ithaca,MLA,313,https://ithacaathletics.com/sports/mens-lacrosse
2025,3,III,USA South,594392,Brevard,MLA,30094,https://brevardtornadoes.com/sports/mens-lacrosse
2025,3,III,CLC,594396,Warren Wilson,MLA,30236,https://wwcowls.com/sports/mens-lacrosse
2025,3,III,Landmark,594398,Juniata,MLA,325,https://juniataathletics.com/sports/mens-lacrosse
2025,3,III,HCMLC,594400,Spalding,MLA,23260,https://spaldingeagles.com/sports/mens-lacrosse
2025,3,III,Great Northeast,594404,St. Joseph's (ME),MLA,605,https://stjosephs(me)athletics.com/sports/mens-lacrosse
2025,3,III,Liberty League,594406,St. Lawrence,MLA,607,https://stlawrenceathletics.com/sports/mens-lacrosse
2025,3,III,Little East,594409,Salem St.,MLA,621,https://salemstathletics.com/sports/mens-lacrosse
2025,3,III,NEWMAC,594411,Salve Regina,MLA,623,https://salvereginaathletics.com/sports/mens-lacrosse
2025,3,III,ODAC,594414,Shenandoah,MLA,637,https://shenandoahathletics.com/sports/mens-lacrosse
2025,3,III,Liberty League,594417,Skidmore,MLA,642,https://skidmoreathletics.com/sports/mens-lacrosse
2025,3,III,SAA,594418,Sewanee,MLA,652,https://sewaneeathletics.com/sports/mens-lacrosse
2025,3,III,Little East,594420,Southern Me.,MLA,662,https://southernmeathletics.com/sports/mens-lacrosse
2025,3,III,NEWMAC,594423,Springfield,MLA,673,https://springfieldathletics.com/sports/mens-lacrosse
2025,3,III,CLC,594426,Stockton,MLA,681,https://stocktonathletics.com/sports/mens-lacrosse
2025,3,III,Landmark,594428,Susquehanna,MLA,685,https://susquehannaathletics.com/sports/mens-lacrosse
2025,3,III,Centennial,594431,Swarthmore,MLA,686,https://swarthmoreathletics.com/sports/mens-lacrosse
2025,3,III,PAC,594434,Thiel,MLA,707,https://thielathletics.com/sports/mens-lacrosse
2025,3,III,NESCAC,594436,Trinity (CT),MLA,713,https://trinity(ct)athletics.com/sports/mens-lacrosse
2025,3,III,NESCAC,594439,Tufts,MLA,717,https://tuftsathletics.com/sports/mens-lacrosse
2025,3,III,NEWMAC,594441,Coast Guard,MLA,722,https://coastguardathletics.com/sports/mens-lacrosse
2025,3,III,Skyline,594443,Merchant Marine,MLA,724,https://merchantmarineathletics.com/sports/mens-lacrosse
2025,3,III,Liberty League,594445,Union (NY),MLA,727,https://union(ny)athletics.com/sports/mens-lacrosse
2025,3,III,Centennial,594448,Ursinus,MLA,730,https://ursinusathletics.com/sports/mens-lacrosse
2025,3,III,Empire 8,594450,Utica,MLA,733,https://uticaathletics.com/sports/mens-lacrosse
2025,3,III,PAC,594452,Chatham,MLA,10972,https://chathamathletics.com/sports/mens-lacrosse
2025,3,III,NACC,594454,Marian (WI),MLA,1196,https://marian(wi)athletics.com/sports/mens-lacrosse
2025,3,III,HCMLC,594457,Earlham,MLA,195,https://earlhamhuskers.com/sports/mens-lacrosse
2025,3,III,ODAC,594459,Averett,MLA,44,https://averettathletics.com/sports/mens-lacrosse
2025,3,III,Great Northeast,594462,Dean,MLA,30219,https://deanathletics.com/sports/mens-lacrosse
2025,3,III,USA South,594464,William Peace,MLA,17094,https://williampeaceathletics.com/sports/mens-lacrosse
2025,3,III,OAC,594466,Marietta,MLA,385,https://mariettaathletics.com/sports/mens-lacrosse
2025,3,III,Liberty League,594468,Vassar,MLA,737,https://vassarathletics.com/sports/mens-lacrosse
2025,3,III,ODAC,594470,Va. Wesleyan,MLA,745,https://vawesleyanathletics.com/sports/mens-lacrosse
2025,3,III,NCAC,594472,Wabash,MLA,747,https://wabashlittlewgiants.com/sports/mens-lacrosse
2025,3,III,PAC,594474,Wash. & Jeff.,MLA,751,https://wash&jeffathletics.com/sports/mens-lacrosse
2025,3,III,ODAC,594475,Wash. & Lee,MLA,752,https://wash&leeathletics.com/sports/mens-lacrosse
2025,3,III,Centennial,594478,Washington Col.,MLA,753,https://washingtoncolathletics.com/sports/mens-lacrosse
2025,3,III,CNE,594482,Wentworth,MLA,762,https://wentworthathletics.com/sports/mens-lacrosse
2025,3,III,Little East,594484,WestConn,MLA,770,https://westconnathletics.com/sports/mens-lacrosse
2025,3,III,Centennial,594486,McDaniel,MLA,773,https://mcdanielathletics.com/sports/mens-lacrosse
2025,3,III,CNE,594488,Western New Eng.,MLA,775,https://westernnewengathletics.com/sports/mens-lacrosse
2025,3,III,NEWMAC,594491,Wheaton (MA),MLA,779,https://wheaton(ma)athletics.com/sports/mens-lacrosse
2025,3,III,MAC Commonwealth,594493,Widener,MLA,783,https://widenerathletics.com/sports/mens-lacrosse
2025,3,III,Landmark,594495,Wilkes,MLA,784,https://wilkesathletics.com/sports/mens-lacrosse
2025,3,III,NESCAC,594498,Williams,MLA,789,https://williamsathletics.com/sports/mens-lacrosse
2025,3,III,NCAC,594500,Wittenberg,MLA,806,https://wittenbergathletics.com/sports/mens-lacrosse
2025,3,III,NCAC,594502,Wooster,MLA,807,https://woosterathletics.com/sports/mens-lacrosse
2025,3,III,MAC Commonwealth,594505,York (PA),MLA,815,https://york(pa)athletics.com/sports/mens-lacrosse
2025,3,III,MAC Commonwealth,594507,Alvernia,MLA,938,https://alverniaathletics.com/sports/mens-lacrosse
2025,3,III,MAC Freedom,594510,Arcadia,MLA,966,https://arcadiaathletics.com/sports/mens-lacrosse
2025,3,III,SAA,594512,Berry,MLA,973,https://berryathletics.com/sports/mens-lacrosse
2025,3,III,NACC,594514,Concordia Wisconsin,MLA,1036,https://concordiawisconsinathletics.com/sports/mens-lacrosse
